user_id,age,gender,device,city_level,register_source,interests,consumption_level,register_time,read_days,total_read_time,read_chapters,collect_count,comment_count,share_count,incentive_click_rate,has_paid,first_pay_amount,first_pay_time,day_1_retention,day_3_retention,day_7_retention,incentive_strategy,incentive_value,incentive_effect,actual_day_7_retention,actual_has_paid,optimized_strategy,recommended_incentive,ltv_pred,user_segment,subsidy_strategy,budget_allocation,final_strategy
8863,29,女,Android,三线,社交分享,"职场,历史,悬疑",高,2026-02-01 14:18:49.453354,3,177,12,5,3,3,0.6126036347747189,0,0,,1,1,0,会员,3,1.0919999999999999,0,0,金币,会员,57.66428571428563,高价值用户,高价值补贴策略,8.192227965441148,会员
8864,48,男,iOS,三线,应用商店,"玄幻,都市",中,2026-02-03 14:18:49.453367,2,64,8,6,7,1,0.6461842671211578,0,0,,0,0,0,无,0,1.0,0,0,金币,金币,29.88571428571424,中价值用户,中价值补贴策略,4.245792370544501,金币
8865,31,男,iOS,一线,广告投放,都市,低,2026-01-31 14:18:49.453380,0,0,0,3,5,0,0.377058337790772,0,0,,1,0,0,会员,3,0.16799999999999998,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
8866,49,男,Android,二线,广告投放,"职场,历史",低,2026-02-04 14:18:49.453393,0,0,0,18,7,3,0.5218774494710812,0,0,,1,1,0,会员,3,0.16799999999999998,0,0,金币,会员,10.0,低价值用户,低价值补贴策略,1.4206762234135542,会员
8867,36,女,Android,三线,自然搜索,"悬疑,军事,都市",低,2026-02-01 14:18:49.453406,6,474,42,12,0,3,0.5880257655823021,0,0,,1,0,0,金币,705,0.312,0,0,金币,会员,35.757142857142895,中价值用户,中价值补贴策略,5.0799322674344705,会员
8868,34,女,Android,一线,自然搜索,言情,低,2026-02-03 14:18:49.453419,4,392,8,8,3,3,0.7420870889078253,0,0,,0,0,0,会员,3,0.312,0,0,金币,会员,43.00000000000007,中价值用户,中价值补贴策略,6.108907760678292,会员
8869,39,女,iOS,三线,应用商店,悬疑,低,2026-01-29 14:18:49.453432,1,114,5,15,2,5,0.7740011515993357,0,0,,1,0,0,内容解锁,5,0.24,0,0,金币,会员,14.285714285714272,低价值用户,低价值补贴策略,2.0295374620193614,会员
8870,49,女,Android,一线,广告投放,"玄幻,悬疑",低,2026-01-30 14:18:49.453445,6,108,18,9,4,2,0.32849725486574016,0,0,,0,0,0,金币,711,0.312,0,0,金币,金币,43.56428571428573,中价值用户,中价值补贴策略,6.18907449042805,金币
8871,42,女,Android,四线及以下,社交分享,"悬疑,玄幻,职场",低,2026-01-30 14:18:49.453458,6,486,18,5,4,3,0.19645432529469614,0,0,,0,0,0,内容解锁,4,0.312,0,0,金币,会员,39.12857142857147,中价值用户,中价值补贴策略,5.558903108471041,会员
8872,45,男,Android,一线,社交分享,"军事,职场,悬疑",中,2026-02-03 14:18:49.453471,4,152,36,18,6,0,0.7309838682415258,0,0,,0,0,0,金币,662,0.52,0,0,金币,会员,47.68571428571427,中价值用户,中价值补贴策略,6.774596048220631,会员
8873,39,男,Android,四线及以下,应用商店,"言情,军事",中,2026-01-31 14:18:49.453484,6,558,30,18,7,0,0.44958104881023875,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,81.34999999999991,高价值用户,高价值补贴策略,11.55720107746925,会员
8874,28,男,Android,四线及以下,自然搜索,"都市,科幻,历史",低,2026-01-29 14:18:49.453497,1,85,9,10,4,0,0.2817804528147364,0,0,,0,0,0,金币,442,0.36,0,0,金币,金币,15.714285714285701,低价值用户,低价值补贴策略,2.2324912082212975,金币
8875,36,男,Android,二线,社交分享,"职场,历史,言情",低,2026-01-31 14:18:49.453510,5,365,10,17,2,1,0.20053620155550222,0,0,,1,1,0,会员,7,0.312,0,0,金币,会员,31.428571428571445,中价值用户,中价值补贴策略,4.4649824164426,会员
8876,19,女,Android,四线及以下,应用商店,"悬疑,言情,科幻",低,2026-02-01 14:18:49.453523,0,0,0,11,7,0,0.6319514504674596,0,0,,0,0,0,无,0,1.0,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
8877,30,女,iOS,二线,广告投放,"都市,悬疑",低,2026-02-01 14:18:49.453536,1,94,6,19,0,5,0.6462107778734213,0,0,,0,0,0,金币,808,0.24,0,0,金币,会员,19.99999999999997,低价值用户,低价值补贴策略,2.8413524468271043,会员
8878,28,男,iOS,二线,应用商店,"玄幻,历史,科幻",高,2026-02-02 14:18:49.453549,7,490,7,8,3,4,0.26120321588245965,0,0,,1,0,0,会员,1,1.0919999999999999,0,0,金币,会员,147.0214285714286,高价值用户,高价值补贴策略,20.88698479037228,会员
8879,43,男,Android,四线及以下,社交分享,"科幻,玄幻",中,2026-01-30 14:18:49.453562,0,0,0,0,9,1,0.6580459771729384,0,0,,1,1,0,金币,771,0.27999999999999997,0,0,金币,金币,52.7,高价值用户,高价值补贴策略,7.48696369738943,金币
8880,21,女,iOS,四线及以下,自然搜索,悬疑,中,2026-01-29 14:18:49.453576,2,156,16,5,0,3,0.7289986561654558,0,0,,1,0,0,金币,650,0.6,0,0,金币,会员,35.22857142857136,中价值用户,中价值补贴策略,5.004839381339739,会员
8881,36,男,iOS,三线,自然搜索,历史,高,2026-02-03 14:18:49.453589,5,310,15,17,6,1,0.6540311916639682,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,107.89285714285722,高价值用户,高价值补贴策略,15.328081681901251,会员
8882,46,女,iOS,二线,应用商店,"悬疑,历史,军事",高,2026-01-31 14:18:49.453602,6,636,12,16,6,4,0.6924144624705565,0,0,,1,0,0,金币,528,0.728,0,0,金币,会员,98.65714285714273,高价值用户,高价值补贴策略,14.015985712705705,会员
8883,26,女,iOS,二线,自然搜索,"历史,军事,言情",高,2026-02-01 14:18:49.453615,4,276,16,2,0,2,0.16108925007953315,0,0,,0,0,0,金币,992,1.0919999999999999,0,0,金币,会员,87.007142857143,高价值用户,高价值补贴策略,12.36089791242895,会员
8884,49,男,Android,三线,社交分享,玄幻,低,2026-02-04 14:18:49.453628,2,30,6,0,1,3,0.4341158077773649,0,0,,1,0,0,金币,310,0.24,0,0,金币,金币,25.314285714285738,中价值用户,中价值补贴策略,3.5963403826983145,金币
8885,35,男,Android,四线及以下,广告投放,"都市,玄幻,科幻",高,2026-02-03 14:18:49.453641,4,388,24,18,9,5,0.25725164181299115,0,0,,0,0,0,内容解锁,5,0.728,0,0,金币,会员,59.62857142857153,高价值用户,高价值补贴策略,8.471289366468836,会员
8886,29,男,Android,四线及以下,社交分享,玄幻,高,2026-01-29 14:18:49.453653,4,236,16,0,1,1,0.15725593722662082,0,0,,1,1,0,金币,443,1.0919999999999999,0,0,金币,会员,54.5428571428572,高价值用户,高价值补贴策略,7.748774029989937,会员
8887,21,女,Android,二线,自然搜索,玄幻,低,2026-02-02 14:18:49.453666,4,444,16,1,4,3,0.44428989951859443,0,0,,1,0,0,会员,6,0.46799999999999997,0,0,金币,会员,31.178571428571455,中价值用户,中价值补贴策略,4.429465510857264,会员
8888,35,男,iOS,一线,应用商店,言情,中,2026-02-01 14:18:49.453679,4,276,4,1,2,1,0.2509153638468816,0,0,,1,0,0,会员,5,0.52,0,0,金币,会员,45.54285714285717,中价值用户,中价值补贴策略,6.470165428917734,会员
8889,24,女,Android,二线,应用商店,都市,高,2026-02-02 14:18:49.453692,6,324,12,17,10,3,0.44770514904946257,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,106.72142857142846,高价值用户,高价值补贴策略,15.161659610015636,会员
8890,20,女,iOS,二线,广告投放,"历史,军事",中,2026-02-04 14:18:49.453705,3,147,6,7,3,4,0.5316508997417259,0,0,,0,0,0,会员,5,0.78,0,0,金币,会员,51.81428571428579,高价值用户,高价值补贴策略,7.36113237474424,会员
8891,21,女,iOS,三线,应用商店,历史,高,2026-02-01 14:18:49.453718,0,0,0,11,6,4,0.12737582319269838,1,12,2026-02-06 10:18:49.453718,0,0,0,内容解锁,3,0.588,0,1,金币,金币,153.95,高价值用户,高价值补贴策略,21.871310459451664,金币
8892,37,女,iOS,四线及以下,自然搜索,历史,低,2026-01-30 14:18:49.453732,4,212,36,13,8,3,0.2497565294097739,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,27.142857142857178,中价值用户,中价值补贴策略,3.8561211778367945,会员
8893,31,女,Android,一线,广告投放,"职场,军事",低,2026-01-31 14:18:49.453745,0,0,0,4,4,2,0.4347225604795365,0,0,,0,0,0,金币,386,0.16799999999999998,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
8894,23,男,iOS,三线,应用商店,"军事,历史",低,2026-02-04 14:18:49.453758,5,315,40,2,10,4,0.5514947514552261,0,0,,0,0,0,会员,2,0.46799999999999997,0,0,金币,会员,34.49285714285718,中价值用户,中价值补贴策略,4.900318202045757,会员
8895,22,男,Android,四线及以下,社交分享,"言情,历史,科幻",中,2026-02-03 14:18:49.453771,6,228,54,2,7,1,0.29482526962701183,0,0,,0,0,0,内容解锁,4,0.78,0,0,金币,会员,70.32857142857137,高价值用户,高价值补贴策略,9.991412925521315,会员
8896,33,女,Android,四线及以下,应用商店,都市,中,2026-02-03 14:18:49.453784,4,248,20,9,9,1,0.6521929421194034,0,0,,0,0,0,内容解锁,3,0.52,0,0,金币,会员,40.71428571428577,中价值用户,中价值补贴策略,5.784181766755193,会员
8897,22,女,Android,四线及以下,自然搜索,"言情,都市,悬疑",高,2026-02-04 14:18:49.453797,6,438,36,3,7,5,0.24430795035583755,0,0,,0,0,0,会员,5,1.0919999999999999,0,0,金币,会员,86.32857142857145,高价值用户,高价值补贴策略,12.264494882983016,会员
8898,45,女,iOS,四线及以下,广告投放,"科幻,玄幻",中,2026-01-31 14:18:49.453810,4,180,24,9,4,3,0.4163946559305034,0,0,,1,1,0,无,0,1.0,0,0,金币,会员,46.33571428571428,中价值用户,中价值补贴策略,6.582804758059804,会员
8899,19,女,Android,四线及以下,应用商店,"科幻,言情",低,2026-02-02 14:18:49.453823,3,207,21,5,4,0,0.6923832865155005,0,0,,0,0,0,会员,7,0.46799999999999997,0,0,金币,会员,25.199999999999978,中价值用户,中价值补贴策略,3.580104083002153,会员
8900,35,男,iOS,二线,广告投放,都市,低,2026-02-01 14:18:49.453835,6,414,54,11,6,4,0.5044086616079727,0,0,,0,0,0,金币,249,0.312,0,0,金币,会员,35.864285714285764,中价值用户,中价值补贴策略,5.095153798399618,会员
8901,18,男,Android,四线及以下,应用商店,"悬疑,玄幻",高,2026-02-01 14:18:49.453848,3,120,18,15,7,0,0.7398005581895228,0,0,,0,0,0,会员,6,1.0919999999999999,0,0,金币,会员,53.37857142857144,高价值用户,高价值补贴策略,7.583366726835352,会员
8902,23,女,iOS,一线,社交分享,"科幻,都市,悬疑",低,2026-01-29 14:18:49.453861,5,425,10,13,2,2,0.4340199145576895,0,0,,1,1,0,金币,458,0.46799999999999997,0,0,金币,会员,39.23571428571433,中价值用户,中价值补贴策略,5.574124639436187,会员
8903,35,男,Android,二线,广告投放,"玄幻,军事,历史",高,2026-02-01 14:18:49.453874,5,325,35,1,1,3,0.338959784250916,0,0,,1,0,0,金币,335,0.728,0,0,内容解锁,会员,62.85714285714289,高价值用户,高价值补贴策略,8.9299648328852,会员
8904,28,女,iOS,三线,应用商店,"职场,言情,历史",高,2026-02-01 14:18:49.453887,7,483,56,8,9,1,0.7308451467916727,0,0,,0,0,0,金币,540,1.0919999999999999,0,0,金币,会员,96.0,高价值用户,高价值补贴策略,13.63849174477012,会员
8905,46,男,iOS,三线,广告投放,玄幻,高,2026-02-03 14:18:49.453900,4,480,20,1,1,0,0.10061927593647237,0,0,,0,0,0,内容解锁,1,0.728,0,0,金币,会员,92.35000000000005,高价值用户,高价值补贴策略,13.11994492322418,会员
8906,46,女,iOS,二线,广告投放,玄幻,中,2026-02-02 14:18:49.453913,6,318,6,2,9,3,0.3953658725747381,0,0,,1,1,0,金币,295,0.52,0,0,金币,会员,81.07142857142851,高价值用户,高价值补贴策略,11.517625096959877,会员
8907,23,女,iOS,三线,自然搜索,"军事,职场",高,2026-02-03 14:18:49.453926,0,0,0,0,8,1,0.5752356076819441,0,0,,0,0,0,金币,388,0.588,0,0,金币,金币,19.95,低价值用户,低价值补贴策略,2.8342490657100403,金币
8908,34,男,Android,一线,广告投放,"历史,军事",中,2026-02-04 14:18:49.453939,6,78,24,20,2,1,0.15009232496764202,0,0,,0,0,0,会员,1,0.52,0,0,金币,会员,59.94285714285706,高价值用户,高价值补贴策略,8.515939190633235,会员
8909,28,男,Android,一线,广告投放,历史,中,2026-01-29 14:18:49.453956,5,275,10,3,8,1,0.2937521254588272,0,0,,1,1,0,内容解锁,1,0.78,0,0,金币,会员,60.449999999999974,高价值用户,高价值补贴策略,8.587987770534932,会员
8910,23,男,iOS,三线,广告投放,"都市,悬疑",中,2026-01-29 14:18:49.453970,4,348,12,20,4,2,0.39215045566846096,1,33,2026-02-05 03:18:49.453970,1,0,0,金币,135,0.78,0,1,金币,会员,86.99999999999989,高价值用户,高价值补贴策略,12.359883143697905,会员
8911,23,男,Android,四线及以下,社交分享,都市,高,2026-02-01 14:18:49.453985,5,295,25,0,6,1,0.5092892030100895,0,0,,1,1,0,金币,144,1.0919999999999999,0,0,金币,会员,62.85714285714289,高价值用户,高价值补贴策略,8.9299648328852,会员
8912,27,女,Android,二线,社交分享,都市,中,2026-01-29 14:18:49.454002,5,90,45,13,4,3,0.4026995551842949,0,0,,1,0,0,金币,866,0.78,0,0,金币,金币,47.071428571428605,中价值用户,中价值补贴策略,6.6873259373538065,金币
8913,30,女,iOS,四线及以下,社交分享,军事,低,2026-02-03 14:18:49.454019,0,0,0,7,4,3,0.39955024395492766,0,0,,1,0,0,会员,3,0.16799999999999998,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
8914,43,男,Android,三线,应用商店,"玄幻,都市",低,2026-01-30 14:18:49.454036,2,214,20,0,10,2,0.36437225474061286,1,67,2026-01-30 16:18:49.454036,1,0,0,会员,6,0.24,0,0,金币,会员,18.571428571428612,低价值用户,低价值补贴策略,2.638398700625178,会员
8915,19,女,iOS,四线及以下,社交分享,"言情,玄幻",中,2026-02-02 14:18:49.454050,5,240,25,14,8,4,0.1450983190792448,0,0,,1,0,0,内容解锁,3,0.78,0,0,会员,会员,47.12857142857147,中价值用户,中价值补贴策略,6.695444087201885,会员
8916,40,男,iOS,四线及以下,应用商店,悬疑,中,2026-02-03 14:18:49.454063,6,300,36,4,2,4,0.7232311058645171,0,0,,1,0,0,内容解锁,3,0.52,0,0,金币,会员,65.13571428571422,高价值用户,高价值补贴策略,9.253676058077275,会员
8917,21,男,iOS,三线,应用商店,"科幻,历史,玄幻",中,2026-02-04 14:18:49.454076,2,96,2,18,2,1,0.1244589653914923,0,0,,1,0,0,无,0,1.0,0,0,金币,内容解锁,42.207142857142806,中价值用户,中价值补贴策略,5.9962684315362,内容解锁
8918,24,男,iOS,二线,自然搜索,"历史,科幻",中,2026-02-04 14:18:49.454088,6,192,60,3,2,0,0.42203748910882033,0,0,,1,0,0,内容解锁,5,0.78,0,0,金币,会员,63.98571428571421,高价值用户,高价值补贴策略,9.090298292384716,会员
8919,22,女,Android,三线,社交分享,"玄幻,历史",低,2026-01-30 14:18:49.454101,0,0,0,3,3,1,0.17790653279790075,0,0,,1,0,0,金币,695,0.252,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
8920,24,女,Android,三线,广告投放,"言情,历史,玄幻",中,2026-02-04 14:18:49.454116,1,41,9,18,10,2,0.6206942741059729,0,0,,1,1,0,无,0,1.0,0,0,金币,金币,68.99285714285719,高价值用户,高价值补贴策略,9.80165117282252,金币
8921,49,女,iOS,二线,自然搜索,"悬疑,言情",中,2026-01-29 14:18:49.454129,2,94,16,15,6,1,0.12085363860955499,0,0,,1,1,0,无,0,1.0,0,0,金币,金币,27.785714285714253,中价值用户,中价值补贴策略,3.9474503636276563,金币
8922,37,男,iOS,二线,应用商店,历史,低,2026-01-29 14:18:49.454142,4,100,24,0,7,2,0.21644794376700588,0,0,,1,0,0,内容解锁,3,0.312,0,0,金币,会员,27.142857142857178,中价值用户,中价值补贴策略,3.8561211778367945,会员
8923,36,男,iOS,三线,社交分享,科幻,低,2026-01-31 14:18:49.454155,5,595,35,12,4,4,0.609367016019617,0,0,,1,0,0,金币,357,0.312,0,0,金币,会员,31.428571428571445,中价值用户,中价值补贴策略,4.4649824164426,会员
8924,39,女,iOS,四线及以下,自然搜索,"科幻,职场,历史",低,2026-01-31 14:18:49.454168,1,52,9,5,9,4,0.75128163181751,0,0,,1,0,0,无,0,1.0,0,0,金币,金币,15.792857142857123,低价值用户,低价值补贴策略,2.243653664262403,金币
8925,49,女,iOS,三线,自然搜索,"历史,玄幻,军事",中,2026-02-03 14:18:49.454180,7,588,63,7,10,3,0.35487897155983883,0,0,,1,0,0,会员,4,0.52,0,0,金币,会员,96.08571428571429,高价值用户,高价值补贴策略,13.650668969542235,会员
8926,27,男,Android,四线及以下,应用商店,"言情,悬疑",中,2026-01-31 14:18:49.454193,2,146,20,16,10,0,0.511494052320443,0,0,,1,0,0,内容解锁,4,0.6,0,0,金币,会员,27.84999999999997,中价值用户,中价值补贴策略,3.956583282206744,会员
8927,29,男,iOS,一线,自然搜索,都市,高,2026-02-04 14:18:49.454206,1,24,8,17,1,2,0.2662784676473865,0,0,,1,0,0,金币,339,0.84,0,0,金币,金币,28.571428571428566,中价值用户,中价值补贴策略,4.059074924038725,金币
8928,23,男,iOS,二线,社交分享,玄幻,低,2026-02-04 14:18:49.454223,4,68,28,12,8,1,0.6417492205919479,0,0,,0,0,0,无,0,1.0,0,0,金币,金币,38.25714285714292,中价值用户,中价值补贴策略,5.435101323287863,金币
8929,30,女,Android,二线,社交分享,悬疑,中,2026-02-02 14:18:49.454237,7,273,63,15,5,2,0.7857241342281327,0,0,,0,0,0,会员,2,0.52,0,0,金币,会员,59.942857142857136,高价值用户,高价值补贴策略,8.515939190633246,会员
8930,27,男,iOS,四线及以下,应用商店,"玄幻,言情",中,2026-02-04 14:18:49.454252,3,90,18,3,9,4,0.7861901065431235,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,48.635714285714286,中价值用户,中价值补贴策略,6.909560289444921,会员
8931,18,女,Android,二线,自然搜索,"都市,悬疑",高,2026-02-02 14:18:49.454268,4,420,16,10,2,2,0.2857363696724602,1,48,2026-02-04 11:18:49.454268,0,0,0,会员,3,1.0919999999999999,0,1,金币,会员,379.914285714286,高价值用户,高价值补贴策略,53.97351926494298,会员
8932,38,女,iOS,三线,社交分享,"言情,历史",低,2026-01-30 14:18:49.454288,4,288,24,5,3,1,0.3773611122419258,0,0,,0,0,0,金币,905,0.312,0,0,金币,会员,27.142857142857178,中价值用户,中价值补贴策略,3.8561211778367945,会员
8933,27,男,Android,四线及以下,应用商店,言情,高,2026-01-30 14:18:49.454306,6,276,42,11,4,0,0.6037545577349792,0,0,,1,1,0,无,0,1.0,0,0,金币,会员,90.88571428571427,高价值用户,高价值补贴策略,12.911917333367185,会员
8934,19,女,Android,二线,应用商店,"科幻,玄幻,历史",低,2026-01-29 14:18:49.454319,0,0,0,1,5,5,0.4487463939505226,0,0,,0,0,0,金币,923,0.252,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
8935,46,男,iOS,一线,自然搜索,军事,低,2026-02-02 14:18:49.454335,4,232,8,18,1,3,0.1277308957265057,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,27.142857142857174,中价值用户,中价值补贴策略,3.856121177836794,会员
8936,32,女,iOS,四线及以下,应用商店,言情,高,2026-02-01 14:18:49.454353,2,58,10,12,3,4,0.6359179240415154,0,0,,1,0,0,会员,3,0.5599999999999999,0,0,金币,金币,51.68571428571427,高价值用户,高价值补贴策略,7.342866537586053,金币
8937,26,男,iOS,三线,自然搜索,"历史,悬疑,言情",中,2026-02-02 14:18:49.454371,3,282,21,20,5,3,0.39162015462533806,1,55,2026-02-03 14:18:49.454371,0,0,0,会员,3,0.78,0,1,金币,会员,266.35000000000025,高价值用户,高价值补贴策略,37.83971121062005,会员
8938,26,男,Android,一线,社交分享,"玄幻,悬疑",中,2026-02-04 14:18:49.454390,1,53,1,18,9,2,0.2784983511288213,0,0,,1,0,0,金币,731,0.6,0,0,金币,金币,27.54285714285714,中价值用户,中价值补贴策略,3.9129482267733313,金币
8939,23,女,iOS,四线及以下,应用商店,"悬疑,科幻,玄幻",低,2026-02-03 14:18:49.454403,7,784,70,14,7,3,0.1018254958380361,0,0,,1,0,0,会员,6,0.46799999999999997,0,0,金币,会员,60.94285714285715,高价值用户,高价值补贴策略,8.658006812974604,会员
8940,46,女,Android,三线,应用商店,"军事,都市",高,2026-01-29 14:18:49.454416,6,270,48,0,2,4,0.7363715013623217,0,0,,1,1,0,金币,294,0.728,0,0,金币,会员,78.30714285714292,高价值用户,高价值补贴策略,11.124909598059148,会员
8941,38,女,Android,三线,自然搜索,历史,高,2026-01-31 14:18:49.454429,1,95,5,15,8,0,0.29363495852616417,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,28.59285714285714,中价值用户,中价值补贴策略,4.0621192302317555,会员
8942,29,男,Android,二线,广告投放,"都市,职场",高,2026-02-01 14:18:49.454441,7,602,35,15,9,5,0.5642200587302422,0,0,,1,1,0,金币,646,1.0919999999999999,0,0,金币,会员,88.0,高价值用户,高价值补贴策略,12.501950766039275,会员
8943,38,男,Android,三线,广告投放,"科幻,历史",高,2026-02-02 14:18:49.454454,4,200,32,2,1,4,0.5398004512764034,0,0,,0,0,0,内容解锁,3,0.728,0,0,金币,会员,54.28571428571435,高价值用户,高价值补贴策略,7.712242355673588,会员
8944,34,男,Android,三线,广告投放,"军事,玄幻,言情",中,2026-02-01 14:18:49.454467,7,203,56,2,2,1,0.5045415429689104,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,99.05714285714286,高价值用户,高价值补贴策略,14.072812761642265,会员
8945,20,女,Android,一线,应用商店,悬疑,低,2026-01-29 14:18:49.454480,7,231,42,13,6,4,0.4203644597085684,0,0,,1,1,0,内容解锁,4,0.46799999999999997,0,0,金币,会员,65.14285714285714,高价值用户,高价值补贴策略,9.254690826808295,会员
8946,29,男,Android,四线及以下,应用商店,"玄幻,军事,悬疑",中,2026-02-02 14:18:49.454493,6,240,54,10,8,0,0.384957815654432,0,0,,1,1,1,无,0,1.0,1,0,金币,会员,552.171428571429,高价值用户,高价值补贴策略,78.44568198197248,会员
8947,27,女,iOS,四线及以下,广告投放,"都市,军事",低,2026-01-31 14:18:49.454506,1,13,2,16,2,1,0.5346480789030034,0,0,,0,0,0,无,0,1.0,0,0,金币,金币,14.285714285714272,低价值用户,低价值补贴策略,2.0295374620193614,金币
8948,49,女,Android,一线,自然搜索,"都市,玄幻,职场",高,2026-02-04 14:18:49.454519,1,38,9,16,2,1,0.719017817439541,1,13,2026-02-09 07:18:49.454519,1,0,0,金币,213,0.5599999999999999,0,1,金币,金币,199.08571428571423,高价值用户,高价值补贴策略,28.28363407070184,金币
8949,37,男,iOS,四线及以下,广告投放,"军事,科幻",中,2026-02-03 14:18:49.454533,0,0,0,4,7,5,0.37228997963989807,0,0,,0,0,0,会员,4,0.27999999999999997,0,0,金币,金币,15.0,低价值用户,低价值补贴策略,2.131014335120331,金币
8950,24,男,iOS,一线,社交分享,"玄幻,悬疑,军事",低,2026-01-30 14:18:49.454546,7,259,70,14,5,0,0.13166473525983252,0,0,,1,1,0,会员,1,0.46799999999999997,0,0,金币,会员,149.10000000000002,高价值用户,高价值补贴策略,21.182282491096096,会员
8951,44,女,Android,一线,广告投放,"言情,历史",高,2026-01-29 14:18:49.454559,2,138,14,6,4,2,0.7500238182945873,0,0,,1,0,0,会员,5,0.5599999999999999,0,0,金币,会员,45.514285714285776,中价值用户,中价值补贴策略,6.466106353993699,会员
8952,29,男,iOS,二线,社交分享,"玄幻,职场",低,2026-02-03 14:18:49.454572,6,390,24,10,4,2,0.4088335144481059,0,0,,1,0,0,金币,153,0.46799999999999997,0,0,金币,会员,35.714285714285765,中价值用户,中价值补贴策略,5.073843655048415,会员
8953,28,女,Android,二线,社交分享,"职场,玄幻",低,2026-01-30 14:18:49.454585,1,41,10,18,6,3,0.2210334904978595,0,0,,1,1,0,内容解锁,2,0.36,0,0,金币,金币,14.285714285714272,低价值用户,低价值补贴策略,2.0295374620193614,金币
8954,45,女,iOS,三线,广告投放,"科幻,职场,历史",高,2026-02-01 14:18:49.454599,7,147,28,3,4,3,0.5430891316715151,0,0,,1,0,0,金币,633,0.728,0,0,金币,会员,88.0,高价值用户,高价值补贴策略,12.501950766039275,会员
8955,45,女,iOS,四线及以下,自然搜索,"玄幻,悬疑,都市",中,2026-02-04 14:18:49.454613,0,0,0,8,1,4,0.6669034997836082,0,0,,0,0,0,内容解锁,4,0.27999999999999997,0,0,金币,金币,35.1,中价值用户,中价值补贴策略,4.986573544181575,金币
8956,42,女,Android,二线,社交分享,"言情,职场,悬疑",低,2026-02-01 14:18:49.454626,2,198,8,3,8,2,0.6233967478787426,0,0,,0,0,0,会员,5,0.24,0,0,金币,会员,19.957142857142895,低价值用户,低价值补贴策略,2.8352638344410557,会员
8957,38,女,iOS,四线及以下,自然搜索,悬疑,中,2026-01-29 14:18:49.454639,5,415,15,3,6,2,0.10374617869944219,0,0,,0,0,0,内容解锁,4,0.52,0,0,金币,会员,56.1357142857143,高价值用户,高价值补贴策略,7.975067457005089,会员
8958,39,男,iOS,一线,社交分享,职场,低,2026-01-30 14:18:49.454652,1,55,9,13,1,3,0.7832083229744229,0,0,,1,1,0,金币,280,0.24,0,0,金币,金币,21.899999999999974,中价值用户,中价值补贴策略,3.1112809292756793,金币
8959,48,男,Android,四线及以下,应用商店,"悬疑,都市,职场",高,2026-01-31 14:18:49.454665,2,188,4,14,8,0,0.7262990825345351,0,0,,1,1,0,金币,333,0.5599999999999999,0,0,金币,会员,61.73571428571424,高价值用户,高价值补贴策略,8.77064614211667,会员
8960,37,女,Android,一线,广告投放,科幻,高,2026-02-03 14:18:49.454679,0,0,0,17,5,0,0.28997178189019057,0,0,,0,0,0,会员,7,0.39199999999999996,0,0,金币,金币,20.0,中价值用户,中价值补贴策略,2.8413524468271083,金币
8961,33,女,Android,四线及以下,社交分享,"历史,军事",高,2026-02-03 14:18:49.454692,6,456,36,10,5,4,0.4021148138935158,0,0,,1,1,0,无,0,1.0,0,0,金币,会员,83.46428571428578,高价值用户,高价值补贴策略,11.857572621848139,会员
8962,38,男,iOS,二线,社交分享,"言情,职场",高,2026-02-02 14:18:49.454705,4,444,8,18,2,4,0.6278820478798055,0,0,,0,0,0,内容解锁,2,0.728,0,0,金币,会员,113.40000000000003,高价值用户,高价值补贴策略,16.11046837350971,会员
8963,50,女,Android,一线,社交分享,玄幻,高,2026-02-04 14:18:49.454718,4,60,12,14,8,4,0.2251776617538219,0,0,,0,0,0,金币,190,0.728,0,0,金币,金币,72.5214285714287,高价值用户,高价值补贴策略,10.302946925941315,金币
8964,21,女,iOS,四线及以下,广告投放,"玄幻,职场",中,2026-01-30 14:18:49.454731,4,440,28,12,4,2,0.6675117566335135,0,0,,0,0,0,内容解锁,4,0.78,0,0,金币,会员,40.71428571428577,中价值用户,中价值补贴策略,5.784181766755193,会员
8965,20,女,Android,一线,广告投放,"都市,科幻,历史",中,2026-01-31 14:18:49.454744,2,164,12,7,1,1,0.2540021012181604,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,44.149999999999906,中价值用户,中价值补贴策略,6.272285526370829,会员
